Rxn name	Formula	Gene-reaction association	LB	UB	Objective
MI1PP	h2o_c[c] + mi1p-D_c[c]  -> inost_c[c] + pi_c[c] 	(SCO5860)	  0.00	1000.00	  0.00
PAPPT3	udcpp_c[c] + ugmda_c[c]  -> uagmda_c[c] + ump_c[c] 	(SCO2087)	  0.00	1000.00	  0.00
PGAMT	gam1p_c[c]  <=> gam6p_c[c] 	(SCO4736)	-1000.00	1000.00	  0.00
T2DECAI	tdec2eACP_c[c]  <=> cdec3eACP_c[c] 		-1000.00	1000.00	  0.00
TDPDRE	dtdp4d6dg_c[c]  -> dtdp4d6dm_c[c] 	(SCO0400)	  0.00	1000.00	  0.00
TDPDRR	nadph_c[c] + h_c[c] + dtdp4d6dm_c[c]  -> nadp_c[c] + dtdprmn_c[c] 	(SCO7194)	  0.00	1000.00	  0.00
TDPGDH	dtdpglu_c[c]  -> h2o_c[c] + dtdp4d6dg_c[c] 	((SCO0749) or (SCO6179))	  0.00	1000.00	  0.00
UAAGDS	atp_c[c] + 26dap-M_c[c] + uamag_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + ugmd_c[c] 	(SCO2089)	  0.00	1000.00	  0.00
UACMAMO	h2o_c[c] + 2 nad_c[c] + uacmam_c[c]  -> 3 h_c[c] + 2 nadh_c[c] + uacmamu_c[c] 	((SCO4773) or (SCO5050))	  0.00	1000.00	  0.00
UAG2E	uacgam_c[c]  <=> uacmam_c[c] 		-1000.00	1000.00	  0.00
UAGCVT	pep_c[c] + uacgam_c[c]  -> pi_c[c] + uaccg_c[c] 	((SCO2949) or (SCO5998))	  0.00	1000.00	  0.00
UAGDP	h_c[c] + acgam1p_c[c] + utp_c[c]  -> ppi_c[c] + uacgam_c[c] 	(SCO3122)	  0.00	1000.00	  0.00
UAGPT3	uagmda_c[c] + uacgam_c[c]  -> h_c[c] + udp_c[c] + uaagmda_c[c] 	(SCO2084)	  0.00	1000.00	  0.00
UAMAGS	atp_c[c] + glu-D_c[c] + uama_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + uamag_c[c] 	(SCO2086)	  0.00	1000.00	  0.00
UAMAS	ala-L_c[c] + atp_c[c] + uamr_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + uama_c[c] 	(SCO6060)	  0.00	1000.00	  0.00
UAPGR	nadph_c[c] + h_c[c] + uaccg_c[c]  -> nadp_c[c] + uamr_c[c] 	(SCO4643)	  0.00	1000.00	  0.00
UDCPDP	h2o_c[c] + udcpdp_c[c]  -> h_c[c] + pi_c[c] + udcpp_c[c] 	((SCO1326) or (SCO7047))	  0.00	1000.00	  0.00
UDPGD	h2o_c[c] + 2 nad_c[c] + udpg_c[c]  -> 3 h_c[c] + 2 nadh_c[c] + udpglcur_c[c] 	(SCO3052)	  0.00	1000.00	  0.00
UGMDDS	atp_c[c] + alaala_c[c] + ugmd_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + ugmda_c[c] 	(SCO2088)	  0.00	1000.00	  0.00
ACONTa	cit_c[c]  <=> h2o_c[c] + acon-C_c[c] 	(SCO5999)	-1000.00	1000.00	  0.00
ACONTb	h2o_c[c] + acon-C_c[c]  <=> icit_c[c] 	(SCO5999)	-1000.00	1000.00	  0.00
AKGDH	coa_c[c] + nad_c[c] + akg_c[c]  -> nadh_c[c] + co2_c[c] + succoa_c[c] 	((SCO5281) and ((SCO2181) or (SCO7123)) and ((SCO0884) or (SCO2180) or (SCO4919)))	  0.00	1000.00	  0.00
AKGDH2	coa_c[c] + nadp_c[c] + akg_c[c]  -> nadph_c[c] + co2_c[c] + succoa_c[c] 	((((SCO4594) and (SCO4595)) or ((SCO6269) and (SCO6270))) and (SCO0681))	  0.00	1000.00	  0.00
CITL	cit_c[c]  -> oaa_c[c] + ac_c[c] 	((SCO2033) or (SCO6471))	  0.00	1000.00	  0.00
CS	h2o_c[c] + accoa_c[c] + oaa_c[c]  -> coa_c[c] + h_c[c] + cit_c[c] 	((SCO2736) or (SCO4388) or (SCO5832))	  0.00	1000.00	  0.00
FUM	h2o_c[c] + fum_c[c]  <=> mal-L_c[c] 	((SCO5042) or (SCO5044))	-1000.00	1000.00	  0.00
ICDHyr	nadp_c[c] + icit_c[c]  <=> nadph_c[c] + co2_c[c] + akg_c[c] 	(SCO7000)	-1000.00	1000.00	  0.00
MDH	nad_c[c] + mal-L_c[c]  <=> h_c[c] + nadh_c[c] + oaa_c[c] 	(SCO4827)	-1000.00	1000.00	  0.00
SUCOAS	coa_c[c] + atp_c[c] + succ_c[c]  <=> succoa_c[c] + adp_c[c] + pi_c[c] 	(((SCO4808) and (SCO4809)) or ((SCO6585) and (SCO6586)))	-1000.00	1000.00	  0.00
4HTHRS	h2o_c[c] + phthr_c[c]  -> pi_c[c] + 4hthr_c[c] 	((SCO4293) or (SCO5355))	  0.00	1000.00	  0.00
5DOAN	h2o_c[c] + dad-5_c[c]  -> ade_c[c] + 5drib_c[c] 		  0.00	1000.00	  0.00
ACBIPGT	h_c[c] + gtp_c[c] + adocbip_c[c]  -> ppi_c[c] + agdpcbi_c[c] 	(SCO2173)	  0.00	1000.00	  0.00
ACPpds	h2o_c[c] + ACP_c[c]  -> h_c[c] + apoACP_c[c] + pan4p_c[c] 	(SCO0046)	  0.00	1000.00	  0.00
ACPpdsact	ACPact_c[c] + h2o_c[c]  -> h_c[c] + pan4p_c[c] + apoACPact_c[c] 	(SCO0046)	  0.00	1000.00	  0.00
ACPpdscda	h2o_c[c] + ACPcda_c[c]  -> h_c[c] + pan4p_c[c] + apoACPcda_c[c] 	(SCO0046)	  0.00	1000.00	  0.00
ACPpdsredL	h2o_c[c] + ACPredL_c[c]  -> h_c[c] + pan4p_c[c] + apoACPredL_c[c] 	(SCO0046)	  0.00	1000.00	  0.00
ACPpdsredN	h2o_c[c] + ACPredN_c[c]  -> h_c[c] + pan4p_c[c] + apoACPredN_c[c] 	(SCO0046)	  0.00	1000.00	  0.00
ACPpdsredQ	h2o_c[c] + ACPredQ_c[c]  -> h_c[c] + pan4p_c[c] + apoACPredQ_c[c] 	(SCO0046)	  0.00	1000.00	  0.00
ACPS1	coa_c[c] + apoACP_c[c]  -> h_c[c] + ACP_c[c] + pap_c[c] 	(SCO4744)	  0.00	1000.00	  0.00
ACPSact	coa_c[c] + apoACPact_c[c]  -> ACPact_c[c] + h_c[c] + pap_c[c] 	(SCO4744)	  0.00	1000.00	  0.00
ACPScda	coa_c[c] + apoACPcda_c[c]  -> h_c[c] + ACPcda_c[c] + pap_c[c] 	(SCO6673)	  0.00	1000.00	  0.00
ACPSredL	coa_c[c] + apoACPredL_c[c]  -> h_c[c] + ACPredL_c[c] + pap_c[c] 	(SCO4744)	  0.00	1000.00	  0.00
ACPSredN	coa_c[c] + apoACPredN_c[c]  -> h_c[c] + ACPredN_c[c] + pap_c[c] 	(SCO4744)	  0.00	1000.00	  0.00
ACPSredQ	coa_c[c] + apoACPredQ_c[c]  -> h_c[c] + ACPredQ_c[c] + pap_c[c] 	(SCO4744)	  0.00	1000.00	  0.00
ADCL	4adcho_c[c]  -> h_c[c] + pyr_c[c] + 4abz_c[c] 	(SCO1546)	  0.00	1000.00	  0.00
ADCPS1	atp_c[c] + adcobhex_c[c] + appl_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + adocbi_c[c] 	(SCO1847)	  0.00	1000.00	  0.00
ADCPS2	atp_c[c] + adcobhex_c[c] + applp_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + adocbip_c[c] 	(SCO1847)	  0.00	1000.00	  0.00
ADCS	gln-L_c[c] + chor_c[c]  -> glu-L_c[c] + 4adcho_c[c] 	(SCO3851)	  0.00	1000.00	  0.00
ADCYRS	4 h2o_c[c] + 4 atp_c[c] + 4 gln-L_c[c] + adcobdam_c[c]  -> 4 h_c[c] + 4 glu-L_c[c] + 4 adp_c[c] + 4 pi_c[c] + adcobhex_c[c] 	(SCO1848)	  0.00	1000.00	  0.00
ADOCBIK	atp_c[c] + adocbi_c[c]  -> h_c[c] + adp_c[c] + adocbip_c[c] 	(SCO2173)	  0.00	1000.00	  0.00
ADOCBLS	agdpcbi_c[c] + rdmbzi_c[c]  -> h_c[c] + gmp_c[c] + adocbl_c[c] 	(SCO2177)	  0.00	1000.00	  0.00
AHMMPS	2 h_c[c] + air_c[c]  -> pi_c[c] + 4ahmmp_c[c] + gcald_c[c] 	(SCO3928)	  0.00	1000.00	  0.00
AKP1	3 h2o_c[c] + ahdt_c[c]  -> 2 h_c[c] + 3 pi_c[c] + dhnpt_c[c] 	((SCO0828) or (SCO1290) or (SCO2068) or (SCO2286))	  0.00	1000.00	  0.00
ALATA_D2	ala-D_c[c] + pydx5p_c[c]  -> pyr_c[c] + pyam5p_c[c] 	((SCO1087) or (SCO4837) or (SCO5470) or (SCO5364))	  0.00	1000.00	  0.00
ALATA_L2	ala-L_c[c] + pydx5p_c[c]  -> pyr_c[c] + pyam5p_c[c] 	((SCO1087) or (SCO4837) or (SCO5470) or (SCO5364))	  0.00	1000.00	  0.00
AMAOTr	amet_c[c] + 8aonn_c[c]  <=> amob_c[c] + dann_c[c] 	(SCO1245)	-1000.00	1000.00	  0.00
AMMQLT9	amet_c[c] + 2dmmql9_c[c]  -> h_c[c] + mql9_c[c] + ahcys_c[c] 	((SCO4556) or (SCO5940))	  0.00	1000.00	  0.00
AOXSr2	ala-L_c[c] + pimACP_c[c]  -> co2_c[c] + ACP_c[c] + 8aonn_c[c] 	((SCO1243) or (SCO5890))	  0.00	1000.00	  0.00
APRAUR	nadph_c[c] + h_c[c] + 5apru_c[c]  -> nadp_c[c] + 5aprbu_c[c] 	((SCO2688) or (SCO6058) or (SCO4106))	  0.00	1000.00	  0.00
ASP1DC	h_c[c] + asp-L_c[c]  -> co2_c[c] + ala-B_c[c] 	((SCO0978) and (SCO3416))	  0.00	1000.00	  0.00
ASPO5	asp-L_c[c] + fum_c[c]  -> h_c[c] + succ_c[c] + iasp_c[c] 	(SCO3382)	  0.00	1000.00	  0.00
ASPO6	o2_c[c] + asp-L_c[c]  -> h_c[c] + h2o2_c[c] + iasp_c[c] 	(SCO3382)	  0.00	1000.00	  0.00
BACCL	h_c[c] + atp_c[c] + btn_c[c]  -> ppi_c[c] + btamp_c[c] 	(SCO4927)	  0.00	1000.00	  0.00
BMOCOS	moco_c[c] + mptamp_c[c]  -> amp_c[c] + bmoco_c[c] + cu2_c[c] 	((SCO3181) or (SCO3827))	  0.00	1000.00	  0.00
BMOGDS1	h_c[c] + gtp_c[c] + bmoco_c[c]  -> ppi_c[c] + bmoco1gdp_c[c] 	(SCO3828)	  0.00	1000.00	  0.00
BMOGDS2	h_c[c] + gtp_c[c] + bmoco1gdp_c[c]  -> ppi_c[c] + bmocogdp_c[c] 	(SCO3828)	  0.00	1000.00	  0.00
BTS5	amet_c[c] + 2fe2s_c[c] + dtbt_c[c]  -> h_c[c] + dad-5_c[c] + btn_c[c] + 2fe1s_c[c] + met-L_c[c] 	(SCO1244)	  0.00	1000.00	  0.00
BWCOGDS1	h_c[c] + gtp_c[c] + bwco_c[c]  -> ppi_c[c] + bwco1gdp_c[c] 	(SCO3828)	  0.00	1000.00	  0.00
BWCOGDS2	h_c[c] + gtp_c[c] + bwco1gdp_c[c]  -> ppi_c[c] + bwcogdp_c[c] 	(SCO3828)	  0.00	1000.00	  0.00
BWCOS	mptamp_c[c] + wco_c[c]  -> amp_c[c] + cu2_c[c] + bwco_c[c] 	((SCO3181) or (SCO3827))	  0.00	1000.00	  0.00
CBIAT	h_c[c] + atp_c[c] + cbi_c[c]  <=> adocbi_c[c] + pppi_c[c] 	(SCO1851)	-1000.00	1000.00	  0.00
CBLAT	h_c[c] + atp_c[c] + cbl1_c[c]  <=> adocbl_c[c] + pppi_c[c] 	(SCO1851) or (SCO5381)	-1000.00	1000.00	  0.00
CDPMEK	atp_c[c] + 4c2me_c[c]  -> h_c[c] + adp_c[c] + 2p4c2me_c[c] 	(SCO3148)	  0.00	1000.00	  0.00
CFL	h_c[c] + pep_c[c] + chor_c[c] + ins_c[c]  -> h2o_c[c] + co2_c[c] + pyr_c[c] + pi_c[c] + futal_c[c] 	(SCO4506)	  0.00	1000.00	  0.00
CIGAMS	atp_c[c] + cys-L_c[c] + igam_c[c]  -> 2 h_c[c] + amp_c[c] + ppi_c[c] + cigam_c[c] 	(SCO1663)	  0.00	1000.00	  0.00
COCHL	h2o_c[c] + atp_c[c] + cobalt2_c[c] + hgbam_c[c]  -> 2 h_c[c] + adp_c[c] + pi_c[c] + co2dam_c[c] 	(SCO1849)	  0.00	1000.00	  0.00
CPC2MT	amet_c[c] + copre2_c[c]  -> h_c[c] + ahcys_c[c] + copre3_c[c] 	(SCO1853)	  0.00	1000.00	  0.00
CPC3MT	amet_c[c] + copre3_c[c]  -> ahcys_c[c] + copre4_c[c] 	(SCO1857)	  0.00	1000.00	  0.00
CPC4MT	amet_c[c] + copre4_c[c]  -> h_c[c] + ahcys_c[c] + copre5_c[c] 	(SCO1855)	  0.00	1000.00	  0.00
CPC5MT	h2o_c[c] + amet_c[c] + copre5_c[c]  -> h_c[c] + acald_c[c] + ahcys_c[c] + copre6_c[c] 	(SCO1857)	  0.00	1000.00	  0.00
CPC6R	nadph_c[c] + h_c[c] + copre6_c[c]  -> nadp_c[c] + codhpre6_c[c] 	(SCO3283)	  0.00	1000.00	  0.00
CPC8MM	copre8_c[c]  <=> cobya_c[c] 	(SCO3282)	-1000.00	1000.00	  0.00
CPMPS	h2o_c[c] + gtp_c[c]  -> ppi_c[c] + cpmp_c[c] 	((SCO1821) and (SCO3180))	  0.00	1000.00	  0.00
CPPPGO2	2 amet_c[c] + cpppg3_c[c]  -> 2 co2_c[c] + 2 dad-5_c[c] + 2 met-L_c[c] + pppg9_c[c] 	(SCO2559)	  0.00	1000.00	  0.00
CYRDAAT	h_c[c] + atp_c[c] + co1dam_c[c]  -> adcobdam_c[c] + pppi_c[c] 	(SCO1851)	  0.00	1000.00	  0.00
CYRDAR	nadh_c[c] + 2 co2dam_c[c]  -> h_c[c] + nad_c[c] + 2 co1dam_c[c] 		  0.00	1000.00	  0.00
CYRDAS	h2o_c[c] + 2 atp_c[c] + 2 gln-L_c[c] + cobya_c[c]  -> h_c[c] + 2 glu-L_c[c] + ppi_c[c] + 2 adp_c[c] + co2dam_c[c] 	(SCO1852)	  0.00	1000.00	  0.00
DB4PS	ru5p-D_c[c]  -> h_c[c] + for_c[c] + db4p_c[c] 	(SCO1441)	  0.00	1000.00	  0.00
DBTS	co2_c[c] + atp_c[c] + dann_c[c]  -> 3 h_c[c] + adp_c[c] + pi_c[c] + dtbt_c[c] 	(SCO1246)	  0.00	1000.00	  0.00
DHFR	nadph_c[c] + h_c[c] + dhf_c[c]  <=> nadp_c[c] + thf_c[c] 		-1000.00	1000.00	  0.00
DHFS	glu-L_c[c] + atp_c[c] + dhpt_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + dhf_c[c] 	(SCO2614)	  0.00	1000.00	  0.00
DHFUTALS	nad_c[c] + dhfutal_c[c]  -> h_c[c] + nadh_c[c] + cdhfutal_c[c] 	(SCO4550)	  0.00	1000.00	  0.00
DHNAI	dh6na_c[c]  -> dhna_c[c] 		  0.00	1000.00	  0.00
DHNANT4	h_c[c] + dhna_c[c] + nndp_c[c]  -> co2_c[c] + ppi_c[c] + 2dmmql9_c[c] 		  0.00	1000.00	  0.00
DHNAS	cdhfutal_c[c]  -> glyald_c[c] + dh6na_c[c] 	(SCO4326)	  0.00	1000.00	  0.00
DHNPA2r	dhnpt_c[c]  <=> gcald_c[c] + 6hmhpt_c[c] 	(SCO3400)	-1000.00	1000.00	  0.00
DHNPTE	dhnpt_c[c]  <=> dhmpt_c[c] 	(SCO3400)	-1000.00	1000.00	  0.00
DHPPDA2	h_c[c] + h2o_c[c] + 25drapp_c[c]  -> nh4_c[c] + 5apru_c[c] 	(SCO2688)	  0.00	1000.00	  0.00
DHPS2	4abz_c[c] + 6hmhptpp_c[c]  -> ppi_c[c] + dhpt_c[c] 	((SCO3398) or (SCO5141))	  0.00	1000.00	  0.00
DMATT	dmpp_c[c] + ipdp_c[c]  -> ppi_c[c] + grdp_c[c] 	((SCO0185) or (SCO0565) or (SCO5250) or (SCO6763))	  0.00	1000.00	  0.00
DMBZIDS	o2_c[c] + fmnh2_c[c]  -> dmbzid_c[c] + dalua_c[c] + e4p_c[c] 		  0.00	1000.00	  0.00
DMPPS	h_c[c] + nadh_c[c] + h2mb4p_c[c]  -> h2o_c[c] + nad_c[c] + dmpp_c[c] 	(SCO5058)	  0.00	1000.00	  0.00
DNADDP	h2o_c[c] + dnad_c[c]  -> 2 h_c[c] + amp_c[c] + nicrnt_c[c] 	(SCO5186)	  0.00	1000.00	  0.00
DPCOAK	atp_c[c] + dpcoa_c[c]  -> coa_c[c] + h_c[c] + adp_c[c] 	(SCO1996)	  0.00	1000.00	  0.00
DPR	nadph_c[c] + h_c[c] + 2dhp_c[c]  -> nadp_c[c] + pant-R_c[c] 	(SCO6562)	  0.00	1000.00	  0.00
DXPRIi	nadph_c[c] + h_c[c] + dxyl5p_c[c]  -> nadp_c[c] + 2me4p_c[c] 	(SCO5694)	  0.00	1000.00	  0.00
DXPS	h_c[c] + pyr_c[c] + g3p_c[c]  -> co2_c[c] + dxyl5p_c[c] 	((SCO6013) or (SCO6768))	  0.00	1000.00	  0.00
DXYLK	atp_c[c] + dxyl_c[c]  -> h_c[c] + adp_c[c] + dxyl5p_c[c] 	((SCO1170) or (SCO2462))	  0.00	1000.00	  0.00
E4PD	h2o_c[c] + nad_c[c] + e4p_c[c]  <=> 2 h_c[c] + nadh_c[c] + 4per_c[c] 	((SCO1947) or (SCO7040) or (SCO7511))	-1000.00	1000.00	  0.00
EGMEACPR	nadph_c[c] + h_c[c] + egmeACP_c[c]  -> nadp_c[c] + gmeACP_c[c] 	(SCO1814)	  0.00	1000.00	  0.00
EPMEACPR	nadph_c[c] + h_c[c] + epmeACP_c[c]  -> nadp_c[c] + pmeACP_c[c] 	(SCO1814)	  0.00	1000.00	  0.00
FADRx2	nadph_c[c] + h_c[c] + fad_c[c]  -> nadp_c[c] + fadh2_c[c] 	(SCO6102)	  0.00	1000.00	  0.00
FCLT	fe2_c[c] + ppp9_c[c]  -> 2 h_c[c] + pheme_c[c] 	(SCO5859)	  0.00	1000.00	  0.00
FE3Ri	fadh2_c[c] + 2 fe3_c[c]  -> 2 h_c[c] + fad_c[c] + 2 fe2_c[c] 		  0.00	1000.00	  0.00
FESD1s	2 h_c[c] + h2o2_c[c] + 2 4fe4s_c[c]  -> 2 h2o_c[c] + 2 fe3_c[c] + 2 3fe4s_c[c] 	(s0001)	  0.00	1000.00	  0.00
FESD2s	2 h_c[c] + 2 4fe4s_c[c] + 2 no_c[c]  -> h2o_c[c] + 2 fe3_c[c] + 2 3fe4s_c[c] + n2o_c[c] 	(s0001)	  0.00	1000.00	  0.00
FESR	fe2_c[c] + 3fe4s_c[c]  -> 4fe4s_c[c] 		  0.00	1000.00	  0.00
FLVR	nadph_c[c] + h_c[c] + ribflv_c[c]  -> nadp_c[c] + rbflvrd_c[c] 	(SCO6102)	  0.00	1000.00	  0.00
FMNAT	h_c[c] + atp_c[c] + fmn_c[c]  -> ppi_c[c] + fad_c[c] 	(SCO5711)	  0.00	1000.00	  0.00
FMNRx	h_c[c] + nadh_c[c] + fmn_c[c]  -> nad_c[c] + fmnh2_c[c] 	(SCO3295)	  0.00	1000.00	  0.00
FMNRx2	nadph_c[c] + h_c[c] + fmn_c[c]  -> nadp_c[c] + fmnh2_c[c] 	((SCO3295) or (SCO6102))	  0.00	1000.00	  0.00
FRTT	ipdp_c[c] + frdp_c[c]  -> ppi_c[c] + ggdp_c[c] 	((SCO0185) or (SCO0565) or (SCO5250) or (SCO6763))	  0.00	1000.00	  0.00
FUTALH	h2o_c[c] + futal_c[c]  -> dhfutal_c[c] + hxan_c[c] 	(SCO4327)	  0.00	1000.00	  0.00
G1SAT	glu1sa_c[c]  <=> 5aop_c[c] 	((SCO0401) or (SCO4469))	-1000.00	1000.00	  0.00
GDPDPK	atp_c[c] + gdp_c[c]  -> h_c[c] + amp_c[c] + ppgpp_c[c] 	((SCO1513) or (SCO5794))	  0.00	1000.00	  0.00
GDPTPDP	h2o_c[c] + gdptp_c[c]  -> ppi_c[c] + gtp_c[c] 	((SCO1513) or (SCO5794))	  0.00	1000.00	  0.00
GGTT	ipdp_c[c] + ggdp_c[c]  -> ppi_c[c] + ppdp_c[c] 	(SCO4583)	  0.00	1000.00	  0.00
GLUTRR	nadph_c[c] + h_c[c] + glutrna_c[c]  -> nadp_c[c] + glu1sa_c[c] + trnaglu_c[c] 	(SCO3319)	  0.00	1000.00	  0.00
GLUTRS	glu-L_c[c] + atp_c[c] + trnaglu_c[c]  -> amp_c[c] + ppi_c[c] + glutrna_c[c] 	(SCO5547)	  0.00	1000.00	  0.00
GRTT	ipdp_c[c] + grdp_c[c]  -> ppi_c[c] + frdp_c[c] 	((SCO0185) or (SCO0565) or (SCO5250) or (SCO6763))	  0.00	1000.00	  0.00
GTHRDH	h2o_c[c] + gthrd_c[c]  -> glu-L_c[c] + cgly_c[c] 	((SCO5945) or (SCO6407) or (SCO6444))	  0.00	1000.00	  0.00
GTPCI	h2o_c[c] + gtp_c[c]  -> h_c[c] + for_c[c] + ahdt_c[c] 	(SCO3403)	  0.00	1000.00	  0.00
GTPCII2	3 h2o_c[c] + gtp_c[c]  -> 2 h_c[c] + ppi_c[c] + for_c[c] + 25drapp_c[c] 	((SCO1441) or (SCO2687))	  0.00	1000.00	  0.00
GTPCIII2	2 h2o_c[c] + gtp_c[c]  -> h_c[c] + ppi_c[c] + 2a5farapp_c[c] 	(SCO6655)	  0.00	1000.00	  0.00
GTPDPDP	h2o_c[c] + gdptp_c[c]  -> h_c[c] + pi_c[c] + ppgpp_c[c] 	((SCO3093) or (SCO3348))	  0.00	1000.00	  0.00
GTPDPK	atp_c[c] + gtp_c[c]  -> h_c[c] + amp_c[c] + gdptp_c[c] 	((SCO1513) or (SCO5794))	  0.00	1000.00	  0.00
HBADAS	h2o_c[c] + 2 atp_c[c] + 2 gln-L_c[c] + hgbyr_c[c]  -> 2 h_c[c] + 2 glu-L_c[c] + ppi_c[c] + 2 adp_c[c] + hgbam_c[c] 	(SCO1852)	  0.00	1000.00	  0.00
HEMEAS	h2o_c[c] + hemeO_c[c]  -> 4 h_c[c] + hemeA_c[c] 	(SCO1930)	  0.00	1000.00	  0.00
HEMEOS	h2o_c[c] + pheme_c[c] + frdp_c[c]  -> ppi_c[c] + hemeO_c[c] 	(SCO1934)	  0.00	1000.00	  0.00
HEPTT	ipdp_c[c] + hepdp_c[c]  -> ppi_c[c] + octdp_c[c] 	(SCO4583)	  0.00	1000.00	  0.00
HEXTT	ipdp_c[c] + hexdp_c[c]  -> ppi_c[c] + hepdp_c[c] 	(SCO4583)	  0.00	1000.00	  0.00
HMBS	h2o_c[c] + 4 ppbng_c[c]  -> 4 nh4_c[c] + hmbil_c[c] 	((SCO7343) or (SCO3318))	  0.00	1000.00	  0.00
HMPK1	atp_c[c] + 4ahmmp_c[c]  -> h_c[c] + adp_c[c] + 4ampm_c[c] 	(SCO5563)	  0.00	1000.00	  0.00
HMPK2	4ahmmp_c[c] + ctp_c[c]  -> h_c[c] + 4ampm_c[c] + cdp_c[c] 	(SCO5563)	  0.00	1000.00	  0.00
HMPK3	utp_c[c] + 4ahmmp_c[c]  -> h_c[c] + udp_c[c] + 4ampm_c[c] 	(SCO5563)	  0.00	1000.00	  0.00
HMPK4	gtp_c[c] + 4ahmmp_c[c]  -> h_c[c] + gdp_c[c] + 4ampm_c[c] 	(SCO5563)	  0.00	1000.00	  0.00
HPPK2	atp_c[c] + 6hmhpt_c[c]  -> h_c[c] + amp_c[c] + 6hmhptpp_c[c] 	(SCO3401)	  0.00	1000.00	  0.00
IACGAMS2	h2o_c[c] + uacgam_c[c] + mi1p-L_c[c]  -> h_c[c] + pi_c[c] + udp_c[c] + iacgam_c[c] 	(SCO4204)	  0.00	1000.00	  0.00
ICYSDS	cys-L_c[c] + iscs_c[c]  -> ala-L_c[c] + iscssh_c[c] 	(SCO5486)	  0.00	1000.00	  0.00
IGAMD	h2o_c[c] + iacgam_c[c]  -> ac_c[c] + igam_c[c] 	((SCO5126) or (SCO4967))	  0.00	1000.00	  0.00
IPDDI	ipdp_c[c]  <=> dmpp_c[c] 	(SCO6750)	-1000.00	1000.00	  0.00
IPDPS	h_c[c] + nadh_c[c] + h2mb4p_c[c]  -> h2o_c[c] + nad_c[c] + ipdp_c[c] 	(SCO5058)	  0.00	1000.00	  0.00
LIPAMPL	lipoamp_c[c]  -> h_c[c] + amp_c[c] + lipopb_c[c] 	(SCO6423)	  0.00	1000.00	  0.00
LIPATPT	atp_c[c] + lipoate_c[c]  -> ppi_c[c] + lipoamp_c[c] 	(SCO6423)	  0.00	1000.00	  0.00
LIPOCT	h_c[c] + ocACP_c[c]  -> ACP_c[c] + octapb_c[c] 	(SCO2193)	  0.00	1000.00	  0.00
LIPOS	nad_c[c] + 2 amet_c[c] + 4fe4s_c[c] + octapb_c[c]  -> nadh_c[c] + 2 dad-5_c[c] + 2fe2s_c[c] + 2 met-L_c[c] + 2 fe2_c[c] + lipopb_c[c] 	(SCO2194)	  0.00	1000.00	  0.00
MALACPMT	amet_c[c] + malACP_c[c]  -> ahcys_c[c] + malACPme_c[c] 		  0.00	1000.00	  0.00
MECDPDH2	nadh_c[c] + 2mecdp_c[c]  -> h2o_c[c] + nad_c[c] + h2mb4p_c[c] 	((SCO5696) or (SCO6767))	  0.00	1000.00	  0.00
MECDPS	2p4c2me_c[c]  -> 2mecdp_c[c] + cmp_c[c] 	(SCO4234)	  0.00	1000.00	  0.00
MEPCT	h_c[c] + 2me4p_c[c] + ctp_c[c]  -> ppi_c[c] + 4c2me_c[c] 	(SCO4233)	  0.00	1000.00	  0.00
MOADSUx	nadh_c[c] + iscssh_c[c] + moadamp_c[c]  -> nad_c[c] + amp_c[c] + iscs_c[c] + moadcosh_c[c] 	((SCO5486) and (SCO5201))	  0.00	1000.00	  0.00
MOCOS	2 h_c[c] + mptamp_c[c] + mobd_c[c]  -> h2o_c[c] + amp_c[c] + moco_c[c] + cu2_c[c] 	((SCO3181) or (SCO3827))	  0.00	1000.00	  0.00
MOGDS	h_c[c] + gtp_c[c] + moco_c[c]  -> ppi_c[c] + mocogdp_c[c] 	(SCO3828)	  0.00	1000.00	  0.00
MOHMT	h2o_c[c] + 3mob_c[c] + mlthf_c[c]  -> thf_c[c] + 2dhp_c[c] 	(SCO2256)	  0.00	1000.00	  0.00
MPTAT	h_c[c] + atp_c[c] + mpt_c[c]  -> ppi_c[c] + mptamp_c[c] 	(SCO3179)	  0.00	1000.00	  0.00
MPTS	cu2_c[c] + cpmp_c[c] + 2 moadcosh_c[c]  -> 5 h_c[c] + mpt_c[c] + 2 moadcoo_c[c] 	(SCO5201)	  0.00	1000.00	  0.00
MPTSS	h_c[c] + atp_c[c] + moadcoo_c[c]  -> ppi_c[c] + moadamp_c[c] 	(SCO5178)	  0.00	1000.00	  0.00
MSHS	accoa_c[c] + cigam_c[c]  -> coa_c[c] + msh_c[c] 	(SCO4151)	  0.00	1000.00	  0.00
MYCTR	nadp_c[c] + 2 msh_c[c]  <=> nadph_c[c] + h_c[c] + mssg_c[c] 		-1000.00	1000.00	  0.00
NADDP	h2o_c[c] + nad_c[c]  -> 2 h_c[c] + amp_c[c] + nmn_c[c] 	(SCO5186)	  0.00	1000.00	  0.00
NADK	nad_c[c] + atp_c[c]  -> h_c[c] + nadp_c[c] + adp_c[c] 	(SCO1781)	  0.00	1000.00	  0.00
